id,genre
334,Drama
2020,Comedy
9423,Horror|Action|Science Fiction
1213,Thriller|Crime|Drama
9825,Horror|Comedy|Action|Science Fiction|Thriller
9781,Comedy
9824,Adventure|Fantasy|Action|Comedy|Science Fiction
4816,Action|Crime|Drama
49948,Music|Animation|Family|Fantasy
9430,Crime|Comedy|Thriller
11355,Romance|Comedy|Drama
12117,Drama|Mystery|Thriller
13466,Drama|Family
6415,Action|Adventure|Comedy
1850,Comedy|Drama|Romance
17707,Drama|Thriller
26177,Music|Family|Comedy
11377,Horror|Mystery|Thriller
12095,Crime|Action|Horror|Thriller
18621,Drama|Thriller|Crime
16716,Drama|Fantasy
913,Drama|Comedy|Crime|Romance
12618,Drama|Romance
1946,Action|Thriller|Science Fiction|Horror
20024,Drama
11001,Thriller|Action|Comedy|Crime
7341,Horror|Thriller|Science Fiction
1073,Drama|Thriller|Mystery
38809,Drama
54982,Drama
10563,Comedy|Romance
9455,Action|Crime|Mystery|Thriller
1439,Drama|History|Romance
12524,Drama|History|Thriller
41586,Comedy|Action|Crime|Adventure
10366,Action|Science Fiction
10154,Comedy|Crime|Romance
12485,Fantasy|Horror
17198,Comedy|Romance|Science Fiction
11944,Drama|History
12596,Comedy|Drama
10213,Western|Horror|Thriller
2162,Action|Comedy|Thriller
17771,Drama|History
6522,Comedy|Crime|Drama
21349,Drama|Comedy|Romance
2900,Drama|Science Fiction|Thriller
9849,Comedy|Drama|Family|Science Fiction
10210,Fantasy|Drama|Comedy|Romance
10388,Drama|Action|Thriller|Crime|Mystery
10397,Drama
12220,Comedy|Drama|Romance
14429,Drama|Comedy|Romance|Family
11119,Science Fiction|Action
27653,Adventure|Fantasy|Animation|Science Fiction|Mystery
10208,Fantasy|Comedy|Science Fiction|Family
404,Drama
24137,Drama|Comedy|Romance
13099,Action|Comedy|Thriller
2290,Comedy|Drama|History
10402,Comedy
16331,TV Movie|Action|Drama|Western
6552,Thriller|Comedy|Horror
9563,Drama
30943,Drama|Mystery
10908,Action|Drama|Romance
11129,Comedy|Drama
22314,Drama|Action|Thriller|Crime
11353,Comedy
10342,Comedy|Thriller
13787,Drama|Comedy
10279,Thriller|Drama|Crime|Romance
14709,Comedy|Drama|Romance
21039,Drama|Foreign
10350,Action|Science Fiction
42739,Drama
20770,Comedy
15556,Drama|Romance
13824,Comedy|Family
10354,Crime|Drama
3293,Drama|TV Movie
10490,Comedy
9684,Comedy|Drama
10219,Drama|Romance
16162,Drama|Comedy
16172,Comedy
26149,Drama
19594,Animation|Comedy|Family
13428,Comedy|Crime|Thriller
11779,Documentary|Music
10390,Drama|Romance
15198,Comedy|Drama
16379,Action|Mystery|Thriller
30923,Fantasy|Family
16158,Comedy|Drama|Romance
10399,Drama|Romance
15256,Comedy|Drama|Romance
10212,Horror|Thriller
8970,Comedy
9465,Comedy|Drama|Thriller
14242,Documentary
18681,Drama|Mystery|Thriller
10047,Adventure|Drama|Action|History|War
18417,Comedy|Drama|Romance
70772,Drama|Family
35215,Drama|Family|Science Fiction|Fantasy
22509,Drama|Science Fiction|Thriller
5470,Action|Science Fiction|Thriller|Adventure|Horror
20761,Comedy|Drama
815,Family|Drama|Comedy
31183,Fantasy
24066,Comedy|Crime
53875,Adventure|Fantasy|Action|Science Fiction|Family
13589,Comedy|Foreign
24071,Comedy|Drama|Romance
22267,Drama|War|Romance|Western
18212,Drama|Romance
18892,Comedy
10496,Horror|Thriller
46435,Comedy|Drama|Music
16406,Comedy
31582,Comedy|Drama
47288,Animation|Drama|Family
10916,Action|Drama|Science Fiction|Adventure
28029,Drama|Romance
10359,Crime|Drama|Horror
14005,Comedy|Horror
14578,Romance|Comedy|Drama
54004,Comedy|Drama|Family
5319,Drama|Romance
25752,Horror|Mystery
12479,Comedy
28902,Drama|Thriller
14484,Drama|Romance
17078,Family|Drama
194113,Comedy|History
12594,Fantasy|Horror|Science Fiction
17709,Comedy|Family|Romance
16508,Animation|Family|Comedy
29698,Drama|Foreign
17870,Comedy
1812,Comedy|Romance
22345,Comedy|Family|Science Fiction
25172,Adventure|Horror|Thriller
10381,Drama|Action|Comedy
28918,Drama
64202,Animation|Action|Family
83965,TV Movie|Adventure|Comedy|Family
10557,Comedy
39964,Comedy|Romance
199620,Documentary|Animation
24020,TV Movie|Family|Drama
36251,Comedy|Family
43423,Drama|Foreign
10482,Comedy
10368,Comedy|Drama|War
32874,Comedy|Fantasy
34513,TV Movie|Comedy|Documentary
53915,Comedy|Drama|Foreign
40863,Documentary
17681,Animation|Comedy
310154,Thriller|Horror
185789,TV Movie|Drama|Mystery|Romance
31524,Foreign
120,Adventure|Fantasy|Action
671,Adventure|Fantasy|Family
1018,Thriller|Drama|Mystery
141,Fantasy|Drama|Mystery
585,Fantasy|Animation|Family|Comedy
644,Drama|Science Fiction|Adventure
808,Adventure|Animation|Comedy|Family|Fantasy
634,Comedy|Romance|Drama
161,Thriller|Crime
676,History|Romance|War
1734,Action|Adventure|Drama|Fantasy|Horror
10865,Animation|Family|Adventure|Science Fiction
1995,Adventure|Fantasy|Action|Thriller
453,Drama|Romance
2770,Comedy|Romance
9880,Comedy|Family|Romance
824,Romance|Drama|Music
869,Thriller|Science Fiction|Action|Adventure
9428,Comedy|Drama
4133,Crime|Drama
853,War
855,Action|History|War
8835,Comedy
9476,Adventure|Drama|Romance|Action
9398,Comedy
11397,Comedy
4248,Comedy
5175,Action|Comedy|Crime|Thriller
2034,Action|Crime|Drama|Thriller
1933,Horror|Drama|Mystery|Thriller
12589,Adventure|Fantasy|Animation|Action|Comedy
2294,Comedy
9778,Comedy|Romance
10992,Comedy|Family
1903,Drama|Mystery|Romance|Science Fiction|Thriller
13931,Animation|Family
2140,Action|Crime|Thriller
1535,Action|Crime|Thriller
9705,Action|Crime|Thriller
9889,Comedy|Romance
15167,Animation|Family
18269,Animation
9989,Action|Crime|Drama
2114,Adventure|Action|Animation|Fantasy|Science Fiction
9081,Animation|Drama
2057,Drama|Thriller|Mystery|Romance
10808,Comedy|Family|Romance|Fantasy
8007,Action|Drama|Thriller|War
8922,Horror|Thriller
11232,Comedy|Fantasy|Romance|Science Fiction
11467,Comedy|Romance
768,Horror|Mystery|Thriller
2100,Action|Drama|Thriller
2043,Crime|Mystery|Thriller|Action
39939,Comedy|Crime|Mystery
2018,Comedy
9896,Adventure|Comedy
5279,Drama|Mystery|Thriller
11470,Horror|Science Fiction
6073,Action|Comedy|Crime|Romance
10866,Mystery|Thriller|Drama
10950,Drama
467,Crime|Drama|Horror|Thriller
10596,Action|Adventure|Science Fiction|Thriller
10829,Action|Comedy|Horror|Science Fiction|Thriller
2144,Action|Comedy|Crime
12508,Music|Drama|Comedy
22643,Animation|Family
167,Drama|Science Fiction
12658,Comedy|Romance
17203,Comedy|Drama
12103,Thriller
9378,Horror|Thriller
9290,Adventure|Comedy
12149,Drama|Thriller|Crime
21448,Animation|Family|Comedy
5852,Drama|Romance|Thriller
11457,Drama
6440,Drama|Romance
11313,Drama|Mystery
1548,Comedy|Drama
2176,Drama|Thriller
2749,Action|Crime|Thriller
11065,Drama|Romance|Thriller
20857,Comedy|Romance
9397,Action|Comedy|Science Fiction
10050,Comedy|Romance
10833,Crime|Comedy|Romance
8489,Drama
331214,Action|Drama|War
10972,Horror|Mystery
11371,Action|Crime|Thriller
1365,Drama|Romance
10956,Mystery|Adventure|Comedy|Romance|Drama
25587,Adventure|Animation|Family
10877,Action|Crime|Thriller
2575,Drama|Thriller
1921,Drama|Romance
8386,Comedy
16300,Fantasy|Comedy|Science Fiction|Romance
10646,Comedy|Romance
6007,Comedy|Drama
11086,Drama|Romance
12138,Action|Adventure|Comedy|Thriller|Crime
15024,Drama|Fantasy
23949,Drama
28635,Horror
14034,Action|Comedy
14752,Drama|Romance
10016,Action|Horror|Science Fiction
10878,Comedy|Romance|Crime
2779,Comedy|Crime|Mystery|Romance|Thriller
11091,Comedy|Drama|Romance
10706,Horror|Science Fiction|Thriller
12610,Adventure|Animation|Action|Comedy|Family
10778,Crime|Drama
10796,Action|Science Fiction|Thriller
9104,Drama|Comedy|War|Crime|Thriller
24940,Comedy|Romance
10491,Mystery|Drama|Thriller|Romance|War
9799,Action|Crime|Thriller
441,Drama|Comedy
9816,Drama|Family|Romance|Music
19076,Drama|History
9517,Crime|Drama
59940,Thriller
1999,Drama|Thriller
10054,Action|Comedy|Family|Adventure
5955,Crime|Drama|Mystery|Thriller
13403,Comedy|Music
9991,Comedy|Drama
3172,Action|Comedy|Crime|Romance
11090,Action|Comedy
7501,Crime|Thriller
14543,Documentary
56715,Comedy|Fantasy|Science Fiction
10691,Drama|Romance
16229,Drama
28171,Drama|Foreign
10477,Action
14369,Comedy
11845,Romance|Drama
27601,Comedy|Horror
5764,Action|Family|Adventure|Romance|TV Movie
13496,Action|Western
9740,Crime|Drama|Thriller|Horror
11456,Mystery|Thriller|Crime
14782,Thriller
2084,Comedy|Crime|Thriller
19405,Animation|Comedy|Family
26290,Drama
4965,Action|Science Fiction|Thriller
32577,Action|Comedy|Foreign
20755,Comedy|Drama|Family
9523,Crime|Drama|Mystery|Thriller
21597,Comedy|Horror
13503,Action|Adventure|Drama|Western
51532,Adventure|Fantasy|Comedy|Science Fiction|Romance
12660,Drama|History|Romance|War
24478,Comedy|Family
26602,Drama|Comedy|Romance
2171,Comedy
10984,Horror|Thriller
31002,Action|Adventure|Crime|Thriller
11088,Action|Crime|Drama|Thriller
6935,Action|Crime|Drama
38975,Adventure|Drama|Fantasy
4012,Drama
34549,Comedy|Family|Fantasy|Science Fiction
23685,Adventure|Fantasy|Animation|Action|Comedy
39180,Action|Comedy|Family
16550,Comedy|Drama
50035,Comedy|Drama|Romance
20536,Drama|History
18976,War|Action|Adventure|Drama|History
10615,Action|Comedy
57047,Action|Thriller|Adventure
17708,Action|Comedy|Crime
12312,Comedy
1783,Action|Comedy|Drama|History
32593,TV Movie|Fantasy|Family|Adventure
11889,Drama|Romance
31010,TV Movie|Drama|History|War
11469,Adventure|Comedy|Fantasy
9648,Comedy
26976,Drama|TV Movie
15601,Animation|Family
331,Adventure|Action|Thriller|Science Fiction
15192,Drama|War
19366,Comedy|Music
1722,Drama|History|Romance
28308,Drama|Mystery|Romance|Thriller
37632,Adventure|Drama|Action|Comedy|Thriller
26014,Comedy|Romance
2141,Drama
13166,Comedy
20004,Science Fiction
26840,Animation|Comedy|Music
29742,Adventure|Comedy|Family|Science Fiction|TV Movie
15647,Comedy
30416,Documentary
71885,TV Movie|Family|Comedy|Drama
40415,Comedy
11370,Action|Adventure|Drama
35080,Drama|Mystery|Thriller
12484,Action|Adventure|Horror|Thriller
35583,History|Drama|War
18734,Drama
20309,Comedy|Romance
9683,Adventure|Comedy|Drama|Romance
200813,Documentary
12900,Drama|History|TV Movie
20794,Comedy|Crime|Thriller
16723,Crime|Comedy
36269,Comedy|Family
43575,Animation|Family
11380,Action|Horror|Thriller
1282,Documentary
27834,Comedy|Drama|Science Fiction
26475,Comedy|Drama
13408,Action|Comedy
19058,Action|Horror|Mystery|Thriller
15745,Action|Comedy|Thriller
14033,Drama|Horror|Mystery|Thriller
10836,Fantasy|Horror|Thriller
21997,TV Movie|Thriller|Drama|History|Romance
34205,Adventure|Family|Fantasy|TV Movie
25753,Horror|Thriller
35703,Action|Adventure|Comedy|Family
35831,Fantasy|Science Fiction
17612,Drama|Romance
16161,Drama|Comedy|Crime
3003,Adventure|Fantasy|Science Fiction
15098,Drama
107548,Romance|Drama|Foreign
46004,TV Movie|Comedy|Family|Adventure
2029,Comedy
18828,Adventure|Drama|Action|Comedy|Romance
30140,Documentary|Foreign
50573,Drama|Family
57961,Comedy|Horror|Fantasy
155,Drama|Action|Crime|Thriller
10681,Animation|Family
1726,Action|Science Fiction|Adventure
8681,Action|Thriller|Crime
217,Adventure|Action
8966,Adventure|Fantasy|Drama|Romance
10764,Adventure|Action|Thriller|Crime
9502,Animation|Family
13523,Comedy|Adventure|Romance
11631,Comedy|Romance
4922,Fantasy|Drama|Thriller|Mystery|Romance
1735,Adventure|Fantasy|Action|Thriller
1724,Science Fiction|Action|Adventure
13223,Drama
10527,Family|Animation
11253,Adventure|Fantasy|Science Fiction
8247,Adventure|Fantasy|Science Fiction
88751,Action|Science Fiction|Adventure|Comedy|Family
8909,Action|Thriller|Crime
13179,Animation|Family|Adventure|Fantasy
12405,Drama|Romance
13387,Action|Adventure|Thriller|Crime
2253,Drama|Thriller|History|War
7840,Adventure|Action|Drama|Fantasy
8960,Fantasy|Action
12162,Drama|Thriller|War
9029,Comedy|Romance
2454,Adventure|Family|Fantasy
7446,Action|Comedy
13027,Mystery|Thriller|Action
14574,War|Drama
7555,Action|Thriller
10483,Action|Thriller|Science Fiction
8328,Music|Drama|Romance
10200,Drama|Science Fiction|Thriller
11127,Adventure|Science Fiction|Action
11321,Drama
7191,Action|Thriller|Science Fiction
13053,Animation|Family|Adventure|Comedy
9870,Comedy|Romance|Drama
6972,Drama
10201,Comedy|Romance
14306,Comedy|Family
12113,Action|Drama|Thriller
4944,Comedy|Drama
6557,Comedy|Romance
2309,Adventure|Family|Fantasy
8065,Drama|Crime
8848,Thriller|Crime|Drama
12133,Comedy
8390,Comedy|Romance
8676,Comedy
8456,Drama|Action
10189,Action|Comedy
12163,Drama|Romance
10202,Fantasy|Comedy|Family|Romance
13056,Action|Crime
13051,Action
13515,Horror|Thriller|Mystery
7461,Drama|Action|Thriller|Crime
10358,Comedy
11665,Action|Comedy|Thriller
15373,Comedy
13486,Fantasy|Action|Adventure
11499,Drama
11887,Comedy|Drama|Family|Music|Romance
8055,Drama|Romance
9381,Action|Adventure|Science Fiction|Thriller
19173,Drama|Romance
8321,Comedy|Drama|Crime
3580,Crime|Drama|Mystery
8204,Adventure|Family|Fantasy
13335,Comedy|Adventure
13401,Comedy|Romance
13971,Comedy|Drama|Family
13012,Crime|Action|Drama
14059,Family
15854,Animation|Comedy|Family
1266,Action|Crime|Drama|Thriller
12182,Comedy|Drama|Music|Romance
12193,Comedy|Romance|Drama
15157,Music
13001,Adventure|Science Fiction
12620,Romance|Comedy
13042,Animation|Family
12180,Thriller|Animation|Action|Science Fiction|Adventure
11917,Horror|Thriller|Crime
12177,Comedy|Romance
7459,Family|Action|Science Fiction
5038,Drama|Romance
12222,Animation|Comedy|Family|Adventure|Fantasy
12783,Drama|History|Romance
10503,Drama|Comedy
1729,Action|Adventure|Fantasy
8881,Drama|History|War
13413,Animation|Family
13389,Action|Adventure|Crime|Drama|Thriller
6687,Thriller|Crime|Mystery
13291,Drama|Action|Thriller|Crime
10661,Comedy|Action
13813,Action|Drama|History|War
21583,Comedy|Drama|Romance
8090,Drama
32790,Family|Fantasy|Drama
21861,Comedy
10665,Thriller|Horror|Mystery
12914,Adventure|Science Fiction
10139,History|Drama
10529,Fantasy|Action|Science Fiction
8836,Drama|Mystery|Science Fiction|Thriller
14359,Drama|Mystery
14976,Drama
14447,Animation|Comedy|Family
13600,Adventure|Family|Fantasy
10761,Comedy|Romance
12184,Drama
13825,Drama|Mystery|Thriller
13018,Drama|Thriller|Crime|Mystery
13809,Action|Crime|Thriller
9030,Drama|Horror|Thriller
11671,Drama|Romance
13184,Action|Crime|Thriller
7278,Comedy
8988,Drama|War
8457,Comedy
4960,Drama
14197,Comedy|Drama|Romance
8338,Drama|Mystery|Science Fiction|Thriller
8285,Action|Comedy|Thriller|Crime|Science Fiction
14349,Drama
14637,Drama|Thriller
13510,Horror|Thriller
12690,Drama|Western|Crime
17436,Action|Adventure|Crime|Drama|Thriller
8645,Thriller|Science Fiction
13460,Action|Thriller|Science Fiction
18032,Adventure|Fantasy|Drama|Science Fiction|Romance
16763,Crime|Thriller
18533,Drama|Action|Crime
8885,Drama|Animation|War
13752,Drama|History|War
27996,Comedy|Family|Fantasy
4564,Comedy|Drama|Romance
10186,Comedy|Music
18198,Animation|Fantasy|Family
10199,Animation|Comedy|Family
13009,Comedy|Horror
25741,Animation|Family|Adventure|Drama|Fantasy
11918,Action|Comedy|Science Fiction
12837,Adventure|Drama
14098,Horror|Thriller
17606,Drama|Thriller|Mystery|Romance
14405,Adventure|Comedy|Family
12165,Drama|Romance
4148,Drama|Romance
4953,Drama|Comedy
13090,Comedy|Drama
12889,Animation|Comedy|Science Fiction|Fantasy
14305,Romance|Science Fiction|Thriller
11152,Drama|Horror
13655,Comedy|Drama|Family|Music|TV Movie
12797,Comedy|Fantasy|Romance
10360,Drama|History
17622,Action|Thriller
13190,Animation|Horror|Science Fiction|Thriller
13988,Action|Thriller
13253,Animation|Comedy|Science Fiction
16353,Adventure|Action|Thriller
12178,Drama|Comedy|Romance
13150,Thriller|Crime|Drama
13220,Horror|Thriller
42982,Comedy|Science Fiction
13827,Comedy
8780,Comedy
13541,TV Movie|Comedy|Fantasy
13991,Comedy
33409,Crime|Drama
7353,Drama
12568,Drama|Romance
10885,Horror|Mystery|Thriller
13493,Comedy|Family
21755,Adventure|Comedy|Drama|Romance
11260,Comedy|Science Fiction|Adventure|Family
14154,Science Fiction|Drama|Thriller
13812,Horror|Science Fiction|Thriller
12912,Comedy|Drama|Romance
14011,Action|Adventure|Animation|Science Fiction
12192,Crime|Horror|Thriller
6933,Horror|Mystery|Thriller
23966,Romance|Horror|Thriller
12689,Comedy|Drama|Family|Romance
10190,Drama
14851,Action|Thriller
22419,Comedy|Drama|Romance
12085,Action|Comedy|Crime
13004,Animation|Family
19929,Documentary
13690,Adventure|Animation|Comedy|Family
13849,Horror|Comedy|Crime|Thriller
13851,Animation|Action|Adventure
10362,Drama|Romance
13944,Drama|Mystery|Thriller|Romance
10188,Adventure|Comedy|Drama|Family
14325,Drama
14220,Comedy
10900,Thriller
13972,Comedy|Drama|Romance
17108,Action|Adventure|Comedy
15671,Drama|Comedy|Romance|Family
16164,Crime|Drama|Thriller
13506,Action|Drama|History|War
13954,Horror|Science Fiction|Thriller
14326,Drama|Romance
13160,Comedy|Fantasy|Romance
11802,Animation|Family
13172,Comedy
13279,Drama|Crime|Thriller
17210,Documentary
10183,Drama|Thriller|Crime
14655,Comedy|Music
25329,Horror|Thriller|Drama|Mystery
14422,Comedy|Drama
10378,Animation|Comedy
13613,Horror|Action|Thriller
15262,Horror
15208,Drama|Fantasy
14212,Horror|Science Fiction|Thriller
13489,Crime|Drama|Horror|Thriller
13459,Animation|Family
14642,Drama|Fantasy|Science Fiction
12245,Crime|Mystery|Thriller
14613,Animation|Family
16899,Comedy|Romance
14215,Drama|Thriller
16000,Action|Family|Science Fiction
14073,Action|Adventure|Drama|Foreign|History
8617,Crime|Horror
7916,Action|Science Fiction|Thriller
14476,Drama|Action|Thriller|Crime
13973,Comedy|Drama
16350,Drama|Horror|Thriller
13191,Action|Adventure|Comedy|Thriller
13990,Drama
8944,Comedy|Drama
13300,Action|Thriller
15801,Action|Crime|Drama
14728,Fantasy|Action|Adventure|Comedy
14556,Drama|Thriller
8884,Drama|Fantasy|Science Fiction
63287,Drama
17314,Action|Thriller|Crime|Drama
14050,Drama|History
14423,Action|Comedy
1782,Drama|Thriller|Mystery
14299,Drama|History|Music
33821,Adventure|Drama|Fantasy
16710,Comedy|Drama|Romance
16266,Adventure|Action|Fantasy|Horror|Science Fiction
18176,Comedy|Crime|Mystery|Thriller
13805,Action|Comedy
14048,Thriller|Documentary|Crime|History
14771,Comedy
12412,Thriller|Drama|Action|Crime|War
20036,Comedy|Romance
18570,Documentary
24411,Action|Crime|Thriller
54102,Drama|War|History
13803,Horror|Thriller
13596,Comedy
8279,Drama
16342,Horror|Mystery|Thriller
16179,Horror|Mystery|Thriller
10185,Mystery|Drama|Crime|Thriller|Horror
14353,Horror|Comedy|Music|Science Fiction
13256,Action|Adventure|Horror|Science Fiction
14878,Action|Horror|Science Fiction|Thriller
14538,Action|History|Drama
15044,History|Drama
14863,Action|Horror|Thriller
31216,Drama|Romance
15616,Comedy|War|Adventure|Drama
18616,Horror|Thriller
13007,Comedy|Documentary
10187,Drama|Comedy
13793,Drama
9022,Horror|Mystery|Thriller
16971,Documentary
17166,Horror|Thriller
13094,Comedy|Horror
16005,Comedy|Drama|History
4204,Drama|Comedy
16056,Crime|Drama
14914,Drama
23963,Horror|Mystery|Science Fiction
33035,Comedy|Thriller|Mystery
60086,Horror|Thriller
17171,Documentary
13107,Comedy|Drama
20268,Drama|Crime
8266,Action|Thriller|War|History
14940,Comedy|Romance
10523,Drama|History
9262,Action|Comedy|Romance
14061,Drama|History|Romance
15741,Drama|Thriller|Mystery|Horror
14438,Drama
17334,Comedy|Romance
14244,Comedy
12890,Comedy|Drama|Romance
16061,Adventure|Horror|Action|Science Fiction
31451,Drama
8282,Comedy|Drama
8669,Comedy|Drama
14539,Action|Adventure|Foreign
13956,Adventure|Fantasy|Animation|Action|Science Fiction
12400,Drama
8929,War|Drama|Foreign|History
17631,Drama|Comedy|Foreign
10488,Adventure|Comedy|Family|Fantasy
15641,Horror|Thriller
10289,Comedy|Drama
14871,Drama|Romance
15706,Comedy
14248,Animation|Comedy|Family|Fantasy
15544,Comedy
14643,Drama|Thriller
19422,Comedy|Drama|Family|Fantasy|Foreign
13058,Drama|Foreign
13260,Comedy
14745,Drama|Horror
16409,Drama|Comedy|Romance
13092,Comedy|Romance|Drama
18585,Romance|Comedy|Drama
40925,Drama|Romance
14833,Drama|Horror|Thriller
16611,Horror|Thriller
21910,Comedy|Drama|Horror
4627,Action|Fantasy|Horror
14660,Drama|Horror|Thriller
22007,Horror|Thriller
16564,Drama|History|War
55281,Drama|Action|Science Fiction|Thriller
15749,Action|Adventure|Drama|Horror|Thriller
8942,Drama
3511,Thriller|Drama|Horror
13989,Action|Adventure|Crime
14255,Horror|Thriller
8281,Drama|Comedy|Crime
15342,Comedy|Drama|Foreign|Romance
20313,Music
13490,Comedy|Drama
22152,Comedy|Drama
14541,Comedy
14145,Fantasy|Horror
15088,Comedy|Drama|Romance
14054,Drama|Romance
16346,Drama|Family
8359,Comedy|Drama|Family
22371,TV Movie|Comedy|Science Fiction|Family|Adventure
19611,Thriller
14070,Action|Drama|Foreign|Mystery|Thriller
168643,Action|Crime|Mystery
13692,Drama
21182,Documentary
14301,Adventure|Action|Comedy|Science Fiction|Music
31299,Drama|Romance
19311,Animation|Drama
19237,Horror|Thriller
14467,Drama|Comedy|Romance
15511,Adventure|Animation|Comedy|Science Fiction|Family
63315,Comedy|Romance
29751,Documentary
18911,Action|Fantasy
20181,Action|Drama|War
15126,Comedy|Drama|Foreign
14765,Crime|Drama|Thriller
8926,Drama|Mystery
22600,Drama|Action|Crime|Foreign
13200,Drama|Thriller
63193,Drama
16450,Action|Adventure|Crime|Drama|Thriller
16921,Horror|Thriller
13996,Comedy|Drama
15465,Comedy
14452,Action|Thriller
14859,Drama|Family|Romance
12621,Comedy|Music
15531,Action|Comedy
24330,Horror
26901,Drama|Horror|Comedy|Thriller|Foreign
15457,Drama
14575,Drama|Action|Thriller|Crime
13429,Horror|Drama|Thriller|Crime
26010,Action|Adventure|Foreign
16867,Crime|Drama
16919,Documentary|Music
15991,Fantasy|Horror
7351,Drama
12179,Documentary
15011,Foreign|Horror|Thriller
13003,Documentary
15467,Drama|Comedy|Romance|Foreign
16277,Drama
16279,Comedy|Drama
8747,Drama
18089,Drama
15435,Comedy|Drama|Romance
53955,Comedy|Romance
20382,Comedy
36131,Action|Comedy
43727,Drama|Romance
19658,Drama|Action|Thriller|Crime
7944,Documentary|Music
9736,Thriller
317190,Adventure|Drama|Family|Science Fiction
20764,Drama|Science Fiction|Thriller
53214,Romance
24133,Comedy|Horror
26018,Documentary
12683,Action|Fantasy|Horror
22556,Drama|Romance
15365,Action|Adventure|Comedy|Crime
140656,Horror
20033,Drama
8899,Crime|Drama
19222,Horror|Thriller
20529,Animation|Drama|Music|Romance
15942,Action|Crime
13636,Documentary
23190,Documentary
36124,Documentary
13797,Action|Comedy|Horror
32579,Drama|Foreign
34482,Comedy|Drama|Family
15584,Crime|Documentary
23174,Horror
16999,Drama|Fantasy|Adventure
20034,Foreign|Horror|Thriller
17630,Comedy
26233,Horror
11115,Comedy|Drama
19116,Horror|Science Fiction
14847,Comedy|Romance
12410,Drama
13578,Comedy
19197,Horror|Thriller
15705,Drama|Thriller|Romance
33871,Comedy
30969,Comedy
176297,Comedy|Drama|Horror
15846,Action|Horror|Western
14758,Comedy|Drama|Romance
19375,Music|Romance
20414,Family
16194,Comedy|Documentary
15450,Drama|Romance
18094,Documentary|Music
24475,Drama|Romance
41362,Fantasy|Family
14795,Drama|Horror|Thriller
37432,Drama|TV Movie
62459,Comedy|Family
13808,Drama|Comedy|Romance
13180,Documentary|History|War
13359,Documentary
8064,Drama
14298,Comedy|Drama
20113,Comedy|Romance|Drama
27374,Horror|Thriller
13643,Comedy
27258,Drama|Horror|Thriller
14582,Drama|Romance|War|History
8908,Documentary
27618,Comedy|Horror
105759,Comedy|Crime
18635,Adventure|Drama
17358,Crime|Drama
14419,Comedy|Drama
70027,Documentary
24328,Animation|Comedy
118309,History|Drama
32836,Comedy
19079,Drama
27621,Comedy|Drama|Family|Music|TV Movie
12411,Drama
39393,Drama|Foreign
13676,Family|Animation
15125,Science Fiction
23619,Comedy
22258,Music
33295,Documentary|Family
253353,Documentary|Music
19713,Comedy|Drama|Foreign
77974,Family
15953,Comedy
161337,Action|Animation|Horror
1771,Action|Adventure|Science Fiction
64690,Drama|Action|Thriller|Crime
12445,Adventure|Family|Fantasy
1865,Adventure|Action|Fantasy
61791,Thriller|Action|Drama|Science Fiction
10195,Adventure|Fantasy|Action
49530,Action|Thriller|Science Fiction
47327,Fantasy|Thriller|Action|Crime
27582,Action|Thriller|Crime
45612,Thriller|Science Fiction|Mystery
56292,Action|Thriller|Adventure
50646,Comedy|Drama|Romance
65754,Thriller|Crime|Mystery|Drama
51876,Thriller|Mystery|Science Fiction
49444,Animation|Family
50546,Romance|Comedy
51540,Comedy|Crime
39254,Action|Science Fiction|Drama
50544,Comedy
52449,Comedy
58574,Adventure|Action|Crime|Mystery
49013,Animation|Family|Adventure|Comedy
44912,Adventure|Action|Thriller|Science Fiction
45243,Comedy
41630,Comedy|Romance
17578,Adventure|Animation|Action|Family|Mystery
55721,Romance|Comedy
48988,Comedy
37686,Thriller|Science Fiction|Mystery
23629,Action|Fantasy|Thriller
49730,Thriller
50619,Adventure|Fantasy|Romance
76025,Drama
79218,Animation|Family|TV Movie
58224,Comedy|Family
8967,Drama|Fantasy
46529,Action|Thriller|Science Fiction|Adventure
46195,Animation|Adventure|Comedy|Family
74643,Drama|Comedy|Romance
38317,Comedy|Romance|Family
49849,Action|Science Fiction|Thriller|Western
86130,Animation|Family
57212,Drama|War
40807,Comedy|Drama
44896,Animation|Comedy|Family|Western|Adventure
49520,Comedy
44826,Adventure|Drama|Family
50348,Crime|Drama|Thriller
71676,Action|Fantasy|Thriller
51828,Drama|Romance
49021,Action|Adventure|Thriller
48171,Drama|Thriller|Horror
51162,Animation|Family
52451,Adventure|Action|Thriller|Comedy
73358,Mystery|Thriller|Drama
58232,Comedy|Romance
71672,Horror|Thriller
59436,Fantasy|Comedy|Romance
38321,Action|Fantasy|Horror|Science Fiction|Thriller
51052,Drama|Animation|Family|Comedy
57157,Comedy|Drama|Romance
59440,Action|Drama
59965,Thriller|Action|Mystery
48138,Action|Mystery|Thriller
38050,Thriller|Romance|Fantasy
37958,Fantasy|Action|Drama
60420,Drama|Romance
59861,Comedy|Romance|Drama
39513,Adventure|Comedy|Science Fiction
75736,Drama|Action|Thriller
69798,Comedy
62835,Action|Thriller|Crime|Drama
44943,Action|Science Fiction
55779,Horror|Mystery
45610,Action|Thriller|Crime
71880,Comedy
63492,Comedy|Romance
23047,Adventure|Fantasy|Action
75900,Drama
71670,Horror
74465,Drama|Comedy|Family
58547,Comedy|Drama
