id,original_title,release_date,release_year,runtime,vote_average
6114,Dracula,1992-11-13,1992,128,6.8
766,Army of Darkness,1992-10-09,1992,81,7.2
8845,Under Siege,1992-10-09,1992,103,5.9
9374,Death Becomes Her,1992-07-30,1992,104,6.1
881,A Few Good Men,1992-12-11,1992,138,6.9
8872,Wayne's World,1992-02-14,1992,94,6.5
11806,Beethoven,1992-04-03,1992,87,5.6
402,Basic Instinct,1992-03-20,1992,127,6.4
9349,Universal Soldier,1992-07-10,1992,102,5.8
9504,Glengarry Glen Ross,1992-09-15,1992,100,7.2
11158,Honey I Blew Up the Kid,1992-07-16,1992,89,4.8
2322,Sneakers,1992-09-09,1992,126,6.6
12143,Bad Lieutenant,1992-09-16,1992,96,6.3
33,Unforgiven,1992-08-07,1992,131,7.5
2005,Sister Act,1992-05-28,1992,100,6.2
10158,White Men Can't Jump,1992-03-26,1992,115,6.2
1492,1492: Conquest of Paradise,1992-10-09,1992,154,6.1
10906,Pet Sematary II,1992-08-28,1992,100,5.0
9475,Scent of a Woman,1992-12-23,1992,157,7.1
10538,Passenger 57,1992-11-05,1992,84,5.4
763,Braindead,1992-08-13,1992,104,7.4
12088,Fortress,1992-09-30,1992,95,5.4
293,A River Runs Through It,1992-10-09,1992,123,6.7
619,The Bodyguard,1992-11-25,1992,129,6.1
10412,Romper Stomper,1992-03-05,1992,94,6.5
9264,Poison Ivy,1992-05-08,1992,93,5.3
11790,Peter's Friends,1992-09-18,1992,101,6.3
10437,The Muppet Christmas Carol,1992-12-10,1992,85,7.1
9876,Stop! Or My Mom Will Shoot,1992-02-21,1992,87,4.6
9869,Patriot Games,1992-06-04,1992,117,6.0
10414,The Mighty Ducks,1992-10-01,1992,101,6.5
1923,Twin Peaks: Fire Walk with Me,1992-05-01,1992,125,6.8
10403,The Player,1992-04-03,1992,124,6.4
11569,Hellraiser III: Hell on Earth,1992-09-11,1992,93,5.1
1883,Malcolm X,1992-11-18,1992,202,7.0
9300,Orlando,1992-09-01,1992,93,6.0
14684,School Ties,1992-09-18,1992,106,6.4
11597,Toys,1992-12-18,1992,118,4.9
8293,Howards End,1992-03-13,1992,140,6.2
9361,The Last of the Mohicans,1992-09-25,1992,112,6.8
9367,El Mariachi,1992-09-04,1992,81,6.5
11087,The Hand that Rocks the Cradle,1992-01-10,1992,110,6.4
10497,Bitter Moon,1992-09-02,1992,139,6.9
9278,Freejack,1992-01-17,1992,110,5.1
14002,Baraka,1992-09-15,1992,96,7.6
10699,Hero,1992-10-02,1992,117,6.2
47821,City of Joy,1992-04-15,1992,132,6.4
11012,Damage,1992-12-02,1992,111,6.6
4823,Final Analysis,1992-02-07,1992,117,5.7
10326,Forever Young,1992-12-16,1992,102,5.8
31962,Shining Through,1992-01-31,1992,132,6.1
11287,A League of Their Own,1992-07-01,1992,128,6.6
9609,Of Mice and Men,1992-09-16,1992,110,6.8
26255,Love Potion No. 9,1992-11-13,1992,97,5.4
10377,My Cousin Vinny,1992-03-13,1992,120,7.0
14239,Cool World,1992-07-10,1992,102,5.1
11386,The Crying Game,1992-09-02,1992,112,6.7
13225,FernGully: The Last Rainforest,1992-04-10,1992,76,6.2
11066,Boomerang,1992-06-30,1992,117,5.5
10163,The Lawnmower Man,1992-03-05,1992,108,5.2
9529,Candyman,1992-10-16,1992,99,6.0
10435,Chaplin,1992-12-18,1992,143,7.4
9096,Medicine Man,1992-02-07,1992,106,5.8
18631,Beyond The Law,1992-04-22,1992,108,5.3
10407,Housesitter,1992-06-12,1992,102,5.5
17494,Unlawful Entry,1992-06-26,1992,117,5.6
14361,Captain Ron,1992-09-18,1992,100,5.8
2687,Memoirs of an Invisible Man,1992-02-28,1992,99,5.3
13823,The Power of One,1992-09-17,1992,127,7.8
10608,Bob Roberts,1992-09-04,1992,102,6.6
13153,Rapid Fire,1992-07-24,1992,95,6.2
10406,Encino Man,1992-05-22,1992,88,5.6
10206,Buffy the Vampire Slayer,1992-07-24,1992,86,5.2
12395,Thunderheart,1992-04-03,1992,119,5.6
16562,The Cutting Edge,1992-03-27,1992,101,6.6
11259,Far and Away,1992-05-22,1992,140,6.2
20763,Radio Flyer,1992-02-21,1992,114,6.3
16136,Juice,1992-01-17,1992,96,7.1
11068,Singles,1992-09-18,1992,99,6.4
18764,Seong lung wui,1992-01-15,1992,89,6.3
16219,Gladiator,1992-03-06,1992,101,5.1
10411,The Distinguished Gentleman,1992-12-04,1992,112,5.8
9605,Single White Female,1992-08-14,1992,107,6.0
5237,Dust Devil,1992-08-08,1992,103,6.2
25095,Wuthering Heights,1992-10-16,1992,105,7.0
13199,American Me,1992-03-13,1992,125,6.7
18722,Mr. Baseball,1992-10-01,1992,108,5.8
12525,Critters 4,1992-08-20,1992,100,4.4
41670,A Stranger Among Us,1992-07-17,1992,110,5.6
37527,Dr. Giggles,1992-10-23,1992,95,4.5
11428,Sleepwalkers,1992-04-10,1992,91,4.9
2613,Prelude to a Kiss,1992-07-10,1992,105,5.0
16314,3 Ninjas,1992-08-07,1992,84,5.5
13006,Split Second,1992-05-01,1992,90,5.6
10424,Jennifer Eight,1992-11-06,1992,124,5.6
12772,Leap of Faith,1992-12-18,1992,108,4.8
12518,Honeymoon in Vegas,1992-08-28,1992,96,5.8
5765,Knight Moves,1992-01-14,1992,116,5.9
19380,White Sands,1992-04-24,1992,101,5.2
22582,Tom and Jerry: The Movie,1992-10-01,1992,84,5.7
20676,Deep Cover,1992-04-15,1992,107,6.2
15300,Newsies,1992-04-10,1992,121,6.2
19143,Diggstown,1992-08-14,1992,98,6.3
40082,The Mambo Kings,1992-02-28,1992,104,5.6
13937,Raising Cain,1992-08-07,1992,91,5.5
22004,Trespass,1992-12-25,1992,101,5.9
28384,Husbands and Wives,1992-09-18,1992,108,5.9
24230,Nemesis,1992-12-26,1992,94,5.0
14603,Kuffs,1992-01-10,1992,102,5.5
27381,Innocent Blood,1992-09-25,1992,112,6.4
61225,The Babe,1992-04-17,1992,115,5.5
22590,Sidekicks,1992-12-17,1992,101,5.7
48150,Un CÅ“ur en Hiver,1992-09-02,1992,105,7.1
12251,Mo' Money,1992-07-24,1992,97,5.8
10410,Hoffa,1992-12-25,1992,140,5.8
2470,Belle Ã‰poque,1992-12-04,1992,109,6.9
2007,Lorenzo's Oil,1992-12-30,1992,135,6.2
18672,Xiao ao jiang hu zhi: Dong Fang Bu Bai,1992-06-26,1992,107,6.6
23637,Io speriamo che me la cavo,1992-10-01,1992,100,6.4
10409,Strictly Ballroom,1992-08-20,1992,94,6.3
19087,LadyBugs,1992-03-27,1992,90,5.7
23939,Stay Tuned,1992-08-14,1992,87,6.4
34505,Bill Hicks: Relentless,1992-01-01,1992,61,8.4
20859,Blown Away,1992-07-31,1992,93,4.8
22627,Pure Country,1992-10-23,1992,112,7.3
27295,Mom and Dad Save the World,1992-07-24,1992,88,4.8
33380,Gayniggers from Outer Space,1992-01-01,1992,26,4.0
85,Raiders of the Lost Ark,1981-06-12,1981,115,7.5
41280,Private Lessons,1981-08-21,1981,87,6.1
699,For Your Eyes Only,1981-06-23,1981,127,6.0
10948,The Fox and the Hound,1981-07-10,1981,82,6.9
8810,Mad Max 2,1981-12-23,1981,95,7.1
10156,History of the World: Part I,1981-06-12,1981,92,6.3
814,An American Werewolf in London,1981-08-21,1981,97,7.0
11827,Heavy Metal,1981-08-07,1981,90,6.3
764,The Evil Dead,1981-10-15,1981,85,7.2
1103,Escape from New York,1981-05-22,1981,99,6.5
11527,Excalibur,1981-04-10,1981,140,6.5
11816,On Golden Pond,1981-12-04,1981,109,6.6
9443,Chariots of Fire,1981-05-15,1981,123,6.6
9725,Friday the 13th Part 2,1981-05-01,1981,87,6.2
12528,Southern Comfort,1981-09-25,1981,105,5.8
11646,Gallipoli,1981-08-13,1981,112,7.0
11281,Halloween II,1981-10-30,1981,92,6.4
11027,The Postman Always Rings Twice,1981-03-20,1981,122,6.3
13665,Arthur,1981-07-17,1981,97,6.4
43089,Road Games,1981-06-26,1981,101,5.8
19114,Endless Love,1981-07-17,1981,116,5.5
10246,Porky's,1981-11-13,1981,94,6.0
18254,Reds,1981-12-25,1981,195,6.5
11286,The Cannonball Run,1981-06-19,1981,95,6.3
19429,Absence of Malice,1981-12-18,1981,116,6.8
36819,Time Bandits,1981-07-13,1981,116,6.1
9538,Scanners,1981-01-14,1981,103,6.2
17360,Victory,1981-06-17,1981,116,6.5
11524,Thief,1981-03-27,1981,122,7.0
31646,Piranha Part Two: The Spawning,1981-01-01,1981,84,4.8
10890,Stripes,1981-06-25,1981,106,6.5
10540,Outland,1981-05-22,1981,112,5.7
1672,Le Professionnel,1981-10-21,1981,108,6.8
10768,Omen III: The Final Conflict,1981-03-20,1981,108,5.7
24274,Dead & Buried,1981-05-29,1981,94,5.9
11644,Blow Out,1981-07-24,1981,108,7.4
25093,Queen - Rock Montreal,1981-11-24,1981,138,8.5
26444,Death Hunt,1981-05-22,1981,97,5.0
5062,Garde Ã  vue,1981-09-21,1981,88,6.9
25566,Ragtime,1981-11-20,1981,155,6.0
848,Dragonslayer,1981-06-26,1981,108,6.7
20075,Nice Dreams,1981-07-24,1981,88,6.7
12537,The French Lieutenant's Woman,1981-08-28,1981,124,6.7
11298,The Howling,1981-04-03,1981,91,6.3
21610,Nighthawks,1981-03-17,1981,99,6.6
25468,My Dinner with AndrÃ©,1981-10-11,1981,110,7.6
10627,Taps,1981-12-20,1981,126,6.3
22171,Ms .45,1981-04-24,1981,81,5.5
10863,Eye of the Needle,1981-07-24,1981,112,5.9
8691,Cannibal Ferox,1981-04-24,1981,93,4.8
10323,Clash of the Titans,1981-03-15,1981,118,6.7
26843,Lion of the Desert,1981-04-17,1981,173,7.3
14900,The Great Muppet Caper,1981-06-26,1981,95,6.8
31593,Cutter's Way,1981-03-19,1981,105,5.5
14664,Sharky's Machine,1981-12-18,1981,122,5.9
21515,Student Bodies,1981-08-07,1981,86,4.8
28893,Galaxy of Terror,1981-10-01,1981,81,5.1
19379,Condorman,1981-07-02,1981,90,6.1
24634,Ghost Story,1981-12-18,1981,110,5.7
24124,The Burning,1981-05-08,1981,91,5.9
37936,Happy Birthday to Me,1981-05-15,1981,110,5.8
13555,The Funhouse,1981-03-13,1981,96,6.0
37775,"Bianco, rosso e Verdone",1981-02-20,1981,110,6.6
21874,Looker,1981-10-30,1981,94,4.2
18905,Caveman,1981-04-17,1981,91,5.9
28377,Hell Night,1981-08-28,1981,101,5.9
39874,My Bloody Valentine,1981-02-11,1981,90,6.4
15660,Mommie Dearest,1981-09-18,1981,129,6.0
10725,Wolfen,1981-07-24,1981,115,5.6
19507,Neighbors,1981-12-18,1981,94,4.4
30931,Dark Night of the Scarecrow,1981-10-24,1981,96,4.6
29204,American Pop,1981-02-13,1981,96,6.4
21137,The Decline of Western Civilization,1981-07-01,1981,100,7.2
21764,Gregory's Girl,1981-04-23,1981,91,6.2
55538,Bloody Birthday,1981-04-28,1981,85,6.0
12472,The Incredible Shrinking Woman,1981-01-30,1981,88,4.7
26560,Continental Divide,1981-09-18,1981,103,4.5
30142,"Vernon, Florida",1981-10-08,1981,55,5.1
44247,The Prowler,1981-11-06,1981,89,6.0
17205,Enter the Ninja,1981-07-17,1981,100,5.5
32047,Prince of the City,1981-08-20,1981,167,6.6
64353,The Hitch Hikers Guide to the Galaxy,1981-02-09,1981,150,6.5
602,Independence Day,1996-06-25,1996,145,6.6
954,Mission: Impossible,1996-05-21,1996,110,6.5
627,Trainspotting,1996-02-23,1996,93,7.6
275,Fargo,1996-04-05,1996,98,7.6
9802,The Rock,1996-06-06,1996,136,6.8
75,Mars Attacks!,1996-12-12,1996,106,5.9
454,Romeo + Juliet,1996-10-31,1996,120,6.6
10545,The Hunchback of Notre Dame,1996-06-21,1996,91,6.6
11238,Aladdin and the King of Thieves,1996-05-20,1996,81,6.2
2300,Space Jam,1996-11-15,1996,88,6.3
9268,Eraser,1996-06-21,1996,115,5.5
11674,101 Dalmatians,1996-11-17,1996,103,5.5
9294,Phenomenon,1996-07-05,1996,123,6.0
755,From Dusk Till Dawn,1996-01-19,1996,108,6.9
1645,A Time to Kill,1996-07-24,1996,149,7.0
199,Star Trek: First Contact,1996-11-21,1996,111,6.8
9614,Happy Gilmore,1996-02-16,1996,92,6.4
9279,Jingle All the Way,1996-11-15,1996,89,5.5
4232,Scream,1996-12-19,1996,111,6.9
11412,The Long Kiss Goodnight,1996-10-11,1996,120,6.4
9390,Jerry Maguire,1996-12-06,1996,139,6.5
10830,Matilda,1996-08-02,1996,98,6.8
8840,DragonHeart,1996-05-31,1996,103,6.1
9327,The Nutty Professor,1996-06-26,1996,95,5.4
11228,Daylight,1996-12-06,1996,115,5.6
9103,The Quest,1996-04-19,1996,95,5.1
12123,Chain Reaction,1996-08-02,1996,107,5.3
409,The English Patient,1996-11-14,1996,162,6.9
2320,Executive Decision,1996-03-15,1996,133,5.5
664,Twister,1996-05-09,1996,113,5.9
3595,Ransom,1996-11-08,1996,117,6.2
10680,D3: The Mighty Ducks,1996-10-04,1996,104,5.4
9894,The Cable Guy,1996-06-14,1996,96,5.4
819,Sleepers,1996-10-18,1996,147,7.2
10779,The Frighteners,1996-07-18,1996,110,6.5
9208,Broken Arrow,1996-02-09,1996,108,5.5
884,Crash,1996-07-17,1996,100,6.4
10061,Escape from L.A.,1996-08-09,1996,97,5.4
1630,The People vs. Larry Flynt,1996-10-13,1996,129,6.5
10547,The Arrival,1996-05-31,1996,115,5.7
9303,Bound,1996-09-13,1996,108,6.5
10218,Swingers,1996-10-18,1996,94,6.9
9879,Striptease,1996-06-28,1996,115,4.4
9566,The Fan,1996-08-15,1996,116,5.6
7095,Jack,1996-08-09,1996,113,5.8
1592,Primal Fear,1996-04-03,1996,129,7.3
11867,Barb Wire,1996-05-02,1996,98,4.2
10684,Courage Under Fire,1996-07-04,1996,117,6.1
9716,Everyone Says I Love You,1996-12-06,1996,101,6.3
9591,That Thing You Do!,1996-10-04,1996,108,6.8
10280,Thinner,1996-10-25,1996,92,5.1
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996-01-12,1996,89,6.4
9401,2 Days in the Valley,1996-09-11,1996,104,5.6
9400,Set  It Off,1996-11-06,1996,118,7.0
36758,The Portrait of a Lady,1996-10-18,1996,144,6.3
9100,The Craft,1996-05-03,1996,101,6.2
18862,House Arrest,1996-08-14,1996,108,5.1
7300,One Fine Day,1996-12-20,1996,108,5.7
8766,Hellraiser: Bloodline,1996-03-08,1996,86,4.8
9101,Down Periscope,1996-03-01,1996,92,5.8
11543,Kingpin,1996-07-04,1996,113,6.4
21539,The Preacher's Wife,1996-12-13,1996,124,5.5
18555,Foxfire,1996-08-23,1996,102,6.2
9625,The Glimmer Man,1996-10-04,1996,92,4.5
10723,Bulletproof,1996-09-06,1996,84,5.2
8866,The Truth About Cats & Dogs,1996-04-26,1996,93,5.5
9431,Bordello of Blood,1996-08-16,1996,87,4.9
8818,Evita,1996-12-14,1996,134,5.9
11103,Head Above Water,1996-11-07,1996,92,5.5
11062,City Hall,1996-02-16,1996,111,5.9
10543,Fear,1996-04-12,1996,97,6.2
2074,Flirting with Disaster,1996-03-22,1996,92,6.2
10938,Beautiful Thing,1996-06-21,1996,90,7.0
8744,Albino Alligator,1996-09-09,1996,97,5.8
9304,Multiplicity,1996-07-19,1996,117,5.2
549,Basquiat,1996-08-09,1996,108,6.7
9460,Hak Hap,1996-11-07,1996,89,5.8
20762,The Substitute,1996-04-19,1996,114,5.9
9333,Last Man Standing,1996-09-20,1996,101,6.0
10861,Maximum Risk,1996-09-13,1996,100,5.1
18550,Fled,1996-07-19,1996,98,5.3
11112,The Associate,1996-10-25,1996,114,6.4
46029,Two Much,1996-02-14,1996,118,5.1
11363,She's the One,1996-08-26,1996,96,5.7
47333,Jane Eyre,1996-02-09,1996,112,6.8
17182,Eye for an Eye,1996-01-12,1996,101,6.1
3179,Beavis and Butt-Head Do America,1996-12-15,1996,81,6.2
10546,The Crow: City of Angels,1996-08-29,1996,84,5.7
20539,The Crucible,1996-11-27,1996,124,6.3
18220,Poison Ivy II: Lily,1996-01-16,1996,106,4.3
13685,Bottle Rocket,1996-02-21,1996,91,6.7
10539,James and the Giant Peach,1996-04-12,1996,79,6.1
10874,Muppet Treasure Island,1996-02-16,1996,100,6.2
3573,Emma,1996-08-02,1996,121,6.5
11000,The Birdcage,1996-03-08,1996,117,6.8
10478,Tin Cup,1996-08-16,1996,135,5.6
9308,High School High,1996-10-25,1996,86,5.3
2925,The First Wives Club,1996-09-20,1996,103,6.4
19164,The Land Before Time IV: Journey Through the Mists,1996-12-10,1996,74,5.6
28005,Kama Sutra - A Tale of Love,1996-09-11,1996,117,6.1
12498,Sling Blade,1996-08-30,1996,135,6.9
11159,Secrets & Lies,1996-05-24,1996,142,6.7
9819,Marvin's Room,1996-12-18,1996,98,6.3
20927,Bed of Roses,1996-01-26,1996,87,5.2
11076,Fly Away Home,1996-09-13,1996,107,6.3
31640,Blood and Wine,1996-09-28,1996,101,5.6
9095,Mary Reilly,1996-02-23,1996,104,5.4
25059,Homeward Bound II: Lost in San Francisco,1996-03-08,1996,89,6.1
10586,The Ghost and the Darkness,1996-10-11,1996,109,6.3
44705,Twelfth Night,1996-10-31,1996,134,5.2
26890,I Shot Andy Warhol,1996-05-01,1996,103,6.3
2045,Unforgettable,1996-02-23,1996,106,5.1
7863,Shine,1996-01-21,1996,105,7.1
14469,Bullet,1996-03-01,1996,100,7.0
34170,Larger Than Life,1996-10-31,1996,93,5.4
25147,Jude,1996-02-06,1996,123,6.7
10549,Hamlet,1996-12-25,1996,242,6.7
9623,The Juror,1996-02-02,1996,118,5.5
26748,Lone Star,1996-06-21,1996,135,6.6
36355,Flipper,1996-05-17,1996,95,5.5
18203,Big Night,1996-09-20,1996,107,6.6
12606,A Very Brady Sequel,1996-08-23,1996,90,5.6
11525,Lawnmower Man 2: Beyond Cyberspace,1996-01-12,1996,92,3.3
9283,Beautiful Girls,1996-02-09,1996,112,6.4
14553,Stealing Beauty,1996-03-29,1996,116,6.5
36915,Heaven's Prisoners,1996-05-17,1996,132,4.8
10990,Mulholland Falls,1996-04-26,1996,107,6.2
11069,Tremors 2: Aftershocks,1996-04-09,1996,100,5.8
11511,Kazaam,1996-07-17,1996,93,3.7
6346,The Chamber,1996-10-11,1996,113,6.0
10534,White Squall,1996-02-02,1996,129,6.2
9099,Sgt. Bilko,1996-03-29,1996,90,5.5
11229,Freeway,1996-08-23,1996,110,6.6
10535,Spy Hard,1996-05-24,1996,81,5.1
12656,Feeling Minnesota,1996-09-13,1996,99,5.6
43566,Before and After,1996-02-23,1996,108,5.8
9826,The Phantom,1996-06-06,1996,100,4.9
18975,The Adventures of Pinocchio,1996-07-26,1996,90,5.0
9536,Bio-Dome,1996-01-12,1996,88,4.6
17795,My Fellow Americans,1996-12-20,1996,101,6.9
2928,Michael,1996-12-25,1996,105,5.5
11306,Extreme Measures,1996-09-27,1996,118,5.3
13997,Black Sheep,1996-02-01,1996,87,6.3
19042,All Dogs Go to Heaven 2,1996-03-29,1996,82,4.8
20759,The Great White Hype,1996-05-03,1996,91,5.3
1770,Michael Collins,1996-10-25,1996,132,6.1
23945,Carpool,1996-08-23,1996,89,5.0
16299,The Stupids,1996-08-30,1996,94,3.6
25189,The Mirror Has Two Faces,1996-11-15,1996,126,6.3
9302,Up Close & Personal,1996-03-01,1996,119,5.2
27681,Wish Upon a Star,1996-11-12,1996,89,6.0
42314,Looking For Richard,1996-10-11,1996,112,7.0
19002,Darkman III: Die Darkman Die,1996-08-20,1996,87,3.4
9450,Brassed Off,1996-11-01,1996,107,6.5
26787,Gulliver's Travels,1996-02-04,1996,186,6.7
8052,Hard Eight,1996-02-28,1996,96,6.6
25518,La Belle verte,1996-09-18,1996,99,7.9
65595,T2 3-D: Battle Across Time,1996-01-01,1996,12,6.7
15691,Doctor Who,1996-05-14,1996,89,5.6
27845,Trees Lounge,1996-10-11,1996,95,5.9
10690,Space Truckers,1996-03-01,1996,95,5.9
26949,In Love and War,1996-12-18,1996,113,5.8
11107,Eddie,1996-05-31,1996,100,5.8
18414,Kids in the Hall: Brain Candy,1996-04-02,1996,89,5.6
12709,Ridicule,1996-05-09,1996,102,6.6
9306,The Island of Dr. Moreau,1996-08-23,1996,96,4.6
16003,JÃ¤garna,1996-01-31,1996,113,6.9
12559,First Kid,1996-08-30,1996,101,5.9
25750,Children of the Corn IV: The Gathering,1996-10-08,1996,85,4.9
10988,Diabolique,1996-03-22,1996,107,5.0
36344,Alaska,1996-08-14,1996,109,5.2
24206,Silent Trigger,1996-06-26,1996,93,4.6
17414,Dunston Checks In,1996-01-12,1996,88,5.5
2699,Titanic,1996-11-17,1996,173,6.1
23570,The Pallbearer,1996-05-03,1996,97,4.4
9568,The Dentist,1996-06-07,1996,92,4.9
25355,Irma Vep,1996-09-06,1996,99,6.8
13891,Citizen Ruth,1996-12-13,1996,104,7.0
19287,Leprechaun 4: In Space,1996-12-25,1996,95,4.1
16233,Tromeo & Juliet,1996-05-13,1996,107,5.3
23449,Celtic Pride,1996-04-19,1996,91,5.0
26422,The Pillow Book,1996-05-12,1996,126,6.6
16448,Waiting for Guffman,1996-01-31,1996,84,7.4
37702,Daai laap mat taam 008,1996-01-01,1996,89,7.2
48580,Un hÃ©ros trÃ¨s discret,1996-01-01,1996,107,6.1
17821,Crossworlds,1996-10-30,1996,90,4.8
27770,Sometimes They Come Back... Again,1996-09-03,1996,98,4.0
38223,Harriet the Spy,1996-07-10,1996,100,5.5
28059,SubUrbia,1996-02-07,1996,121,6.0
12254,Emma,1996-08-01,1996,107,6.6
51043,Loch Ness,1996-08-23,1996,101,5.3
32308,Ed,1996-03-15,1996,94,3.8
31908,Ghosts of Mississippi,1996-12-20,1996,130,5.9
15674,Sabrina the Teenage Witch,1996-04-07,1996,91,5.2
3065,Mystery Science Theater 3000: The Movie,1996-04-19,1996,73,7.0
11962,Joe's Apartment,1996-07-26,1996,78,4.8
49763,Bad Moon,1996-11-01,1996,80,6.0
40001,Mrs. Winterbourne,1996-04-19,1996,105,5.2
3587,Bogus,1996-09-06,1996,110,5.3
17204,Paradise Lost: The Child Murders at Robin Hood Hills,1996-12-03,1996,150,7.9
10548,When We Were Kings,1996-10-25,1996,89,7.0
38366,Il ciclone,1996-01-01,1996,91,6.6
19963,Bernie,1996-11-27,1996,87,7.3
28121,A Thin Line Between Love and Hate,1996-04-04,1996,108,6.3
98,Gladiator,2000-05-01,2000,155,7.7
77,Memento,2000-10-11,2000,113,7.9
8871,How the Grinch Stole Christmas,2000-11-17,2000,104,6.1
8358,Cast Away,2000-12-22,2000,143,7.3
107,Snatch,2000-09-01,2000,103,7.5
955,Mission: Impossible II,2000-05-23,2000,123,5.8
1636,Bedazzled,2000-10-19,2000,93,5.3
4247,Scary Movie,2000-07-07,2000,88,5.9
11688,The Emperor's New Groove,2000-12-09,2000,78,6.9
3981,What Women Want,2000-12-14,2000,127,6.0
10567,Dinosaur,2000-05-19,2000,82,6.1
4327,Charlie's Angels,2000-11-02,2000,98,5.5
7443,Chicken Run,2000-06-21,2000,84,6.3
2024,The Patriot,2000-06-28,2000,165,6.7
9532,Final Destination,2000-03-16,2000,98,6.2
6282,Coyote Ugly,2000-07-30,2000,100,6.0
2085,Romeo Must Die,2000-03-20,2000,115,5.8
3536,U-571,2000-04-20,2000,116,6.1
71,Billy Elliot,2000-05-18,2000,110,7.1
9679,Gone In Sixty Seconds,2000-06-09,2000,118,6.0
462,Erin Brockovich,2000-03-13,2000,131,6.9
1597,Meet the Parents,2000-10-05,2000,108,6.5
134,"O Brother, Where Art Thou?",2000-08-30,2000,106,7.2
2787,Pitch Black,2000-02-18,2000,109,6.6
14181,Boiler Room,2000-02-18,2000,118,6.5
10501,The Road to El Dorado,2000-03-31,2000,89,6.8
1493,Miss Congeniality,2000-12-14,2000,111,6.1
10559,Frequency,2000-04-28,2000,118,6.8
641,Requiem for a Dream,2000-10-27,2000,102,7.7
10647,Pay It Forward,2000-10-12,2000,122,6.8
16366,Joseph: King of Dreams,2000-11-07,2000,74,6.4
9383,Hollow Man,2000-08-04,2000,112,5.3
9600,Big Momma's House,2000-05-31,2000,98,5.7
1359,American Psycho,2000-04-13,2000,102,7.1
16,Dancer in the Dark,2000-05-17,2000,140,7.4
9285,Road Trip,2000-05-19,2000,93,5.7
10637,Remember the Titans,2000-09-29,2000,113,7.3
2046,The Gift,2000-12-22,2000,111,6.2
4958,The Legend of Bagger Vance,2000-11-02,2000,126,6.2
1900,Traffic,2000-12-27,2000,148,6.6
8859,"Dude, Whereâ€™s My Car?",2000-12-15,2000,83,5.1
5994,The Family Man,2000-12-12,2000,125,6.4
24102,The Land Before Time VII: The Stone of Cold Fire,2000-12-05,2000,75,6.1
8452,The 6th Day,2000-11-17,2000,123,5.5
11478,The Skulls,2000-03-31,2000,106,5.9
13930,For the Birds,2000-11-01,2000,3,7.7
2123,"Me, Myself & Irene",2000-06-22,2000,116,5.9
8584,Shanghai Noon,2000-05-26,2000,110,6.1
9741,Unbreakable,2000-11-13,2000,106,6.7
5551,Space Cowboys,2000-07-31,2000,130,6.2
2069,The Whole Nine Yards,2000-02-18,2000,98,6.0
786,Almost Famous,2000-09-15,2000,122,7.3
1588,Bring It On,2000-08-25,2000,98,5.7
392,Chocolat,2000-12-14,2000,121,6.6
243,High Fidelity,2000-03-17,2000,113,7.0
8870,Red Planet,2000-11-10,2000,106,5.3
2067,Mission to Mars,2000-03-10,2000,114,5.6
8843,The Cell,2000-08-17,2000,107,5.7
479,Shaft,2000-06-15,2000,99,5.3
15653,An Extremely Goofy Movie,2000-05-04,2000,76,6.0
10461,Get Carter,2000-10-06,2000,102,5.3
10393,The Replacements,2000-08-07,2000,118,5.8
10685,The Watcher,2000-09-08,2000,96,4.7
889,The Flintstones in Viva Rock Vegas,2000-04-28,2000,90,4.4
7290,2001: A Space Travesty,2000-10-31,2000,99,4.5
11973,Thirteen Days,2000-12-24,2000,145,6.6
1907,The Beach,2000-02-11,2000,119,6.2
1619,The Way of the Gun,2000-09-08,2000,119,6.0
16234,Batman Beyond: Return of the Joker,2000-12-12,2000,74,7.6
2133,The Perfect Storm,2000-03-15,2000,130,5.9
24476,Beethoven's 3rd,2000-07-25,2000,99,4.4
9678,Little Nicky,2000-11-10,2000,90,5.2
19457,The Yards,2000-04-27,2000,115,5.8
7450,Titan A.E.,2000-06-16,2000,94,6.1
10468,28 Days,2000-04-06,2000,103,6.0
4234,Scream 3,2000-02-03,2000,116,5.6
10429,Takedown,2000-03-15,2000,92,6.3
11678,Vertical Limit,2000-12-08,2000,124,6.0
2155,Reindeer Games,2000-02-25,2000,124,5.2
10473,DragonHeart: A New Beginning,2000-08-08,2000,84,5.7
10569,Small Time Crooks,2000-05-19,2000,94,6.2
16187,Buzz Lightyear of Star Command: The Adventure Begins,2000-08-08,2000,70,5.5
15655,The Tigger Movie,2000-02-11,2000,77,6.5
10471,Next Friday,2000-01-12,2000,98,6.6
10577,Dracula 2000,2000-12-22,2000,99,4.7
13526,The Weight of Water,2000-09-25,2000,113,5.1
13785,Best in Show,2000-09-19,2000,90,6.7
7093,Vatel,2000-05-01,2000,125,5.1
12212,Urban Legends: Final Cut,2000-09-19,2000,97,4.3
11978,Men of Honor,2000-09-13,2000,129,7.0
2655,What Lies Beneath,2000-07-21,2000,130,6.1
10479,Rules of Engagement,2000-04-07,2000,128,5.8
711,Finding Forrester,2000-12-21,2000,136,6.9
10687,Tigerland,2000-09-22,2000,101,6.4
20682,Chain of Fools,2000-09-22,2000,96,6.1
20455,Digimon: The Movie,2000-03-17,2000,82,6.0
10571,Boys and Girls,2000-06-16,2000,94,5.3
9871,Ginger Snaps,2000-08-01,2000,108,6.4
